,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,YTD
2005,-0.03622352188932143,0.03451901076726793,-0.04779521077201365,0.02900742235999032,-0.0030124024198918686,0.024085062690670567,0.04787818085482032,0.00151665651231081,0.035224475607642525,-0.06754694849053133,0.03828412078679877,-0.004064363215875222,0.0448824133256891
2006,0.05893282053248039,0.010495737611829092,-0.007126335325171151,0.05417643612868006,-0.048220192610449075,0.02583764156729207,0.04325892303195511,0.024802383982371,0.00866944073797149,0.04453608656027219,0.03471505799308394,0.05296491489391064,0.3420371098786199
2007,0.007097480643834864,-0.022625119639278823,0.007603483073670425,0.026162952418190555,0.015526873253321583,0.055163022206943024,0.06486136345654558,0.034470703427576854,0.13168410440492906,0.15511150112488759,-0.08640343781515691,-0.029010274979530237,0.39308988110570375
2008,-0.15665210237276106,0.03734393708096673,-0.0609276185270049,0.1271882818650476,-0.047455401976182254,-0.09909499729996685,0.028463015373761058,-0.0646343120052606,-0.15265244962193947,-0.22466105829168614,-0.005757862985512063,0.03594697571109995,-0.48270012865801215
2009,-0.07709970555455248,-0.03514326477818053,0.059668658884394654,0.14326516683685986,0.17073715823594227,0.011431977808045835,0.11940974993384623,-0.0412738541488169,0.06241374581199621,0.03806297422483618,0.0031550256166819057,0.0023371445592650364,0.5202453304807375
2010,-0.08003245013715854,0.024187914749284722,0.03060117399603901,-0.006156486334557232,-0.06364235605358382,0.018406136815070084,0.04475238459610531,-0.02345814344833963,0.08870452870524015,0.033014794735180875,-0.0038244221126945144,0.0011934542780696056,0.053169469367927435
2011,0.017880729005481433,-0.004662375912512728,0.008119797815159702,0.00821552885625132,-0.0015463083534821287,-0.05429927986953953,0.0018818735232053463,-0.08490994488140724,-0.14329004151954716,0.1291726923253702,-0.09441388805398354,0.024739138728677057,-0.19973817528181348
2012,0.10611143319932759,0.06324467086995123,-0.051867889599476635,0.026203632168386504,-0.11684207641388578,0.0435835934946156,0.018277927287325246,-0.015873275830515232,0.0696936043394556,0.03845608477757123,0.01795460395147841,0.028439318554979165,0.2290571672680397
2013,0.04734135878568413,-0.029889331421268595,-0.03130452798985406,0.019613728541435504,-0.015166884868755282,-0.07095657956459023,0.051932705953573244,-0.006959119934126123,0.05192909048079164,0.015158000753230816,0.029083391623443866,-0.02407317444194179,0.028665445495878794
2014,-0.054533141728160706,0.03637511871644872,-0.030034661464026113,-0.0007715135676612528,0.04281562039684994,0.004725412206412205,0.06753256728407586,-0.000597372554801967,-0.07311759967192755,0.04644315986647918,-0.0004421744042304443,-0.01594209341571362,0.01281401493286749
2015,0.03821267638497483,0.012903971353907195,0.0031261595634894945,0.12979894669932102,-0.02519498620392424,-0.04281476242923943,-0.061476121864447286,-0.12037934718194987,-0.03803678968921809,0.0860458793179919,-0.028428358221831096,-0.003728767296737878,-0.07162193917148929
2016,-0.10181848354744616,-0.029018773234348316,0.0871063026324772,0.013974864796520325,-0.011959953014602731,-0.0009954654666658458,0.052754666062787337,0.04958628726129133,0.013938773204689614,-0.015564621511432453,-0.006312293037827432,-0.03462996777096905,0.003931668433276636
2017,0.061826549696399,0.016264490454127367,0.015621228482761484,0.020883774935128274,0.04247466882150652,0.004050157962401935,0.06052534726052028,0.023653593100099624,-0.014872918359135623,0.025086402545201558,0.032989653509998496,0.025423857587518972,0.3599267312702532
2018,0.09920465995434968,-0.06210758318455534,-0.02435878252818413,0.023761649205068736,-0.01103232004511745,-0.04967255245112745,-0.012850913617901027,-0.024296216181200814,-0.0035868213728500464,-0.10107879532647601,0.061132086919677864,-0.02493896012336483,-0.13614862449942433
2019,0.08112651418824357,0.024718966039669166,0.014604724032188487,0.022296719118672925,-0.09421223700416104,0.06102092169534834,-0.026797440587235877,-0.07390877703377707,0.014287382444938768,0.031214270989327053,-0.02082120950119848,0.06996225110925969,0.09069403622671168
2020,-0.06658871187665727,-0.006943477938463394,-0.09668794554616045,0.04406593241098755,-0.06825787765866476,0.06383383577431379,0.006884138536391804,0.02365086006556605,-0.06823674523782741,0.02763833654954273,0.09267148121781421,0.03377335971064532,-0.03400594686455183
2021,0.03865355734070164,0.024625481484346068,-0.020768010606375564,0.012211113569674303,0.014862373980418564,-0.011109144334860321,-0.09944931913541477,-0.0031600851245860984,-0.05036323278347099,0.0326176485735048,-0.07494827850404528,-0.003305175087502721,-0.14077494457708994
2022,0.017291886119469524,-0.04576205138085543,-0.03153125109101629,-0.041254043214817626,0.01544893352033494,0.020760481338914616,-0.07791837752894604,-0.010027487048858807,-0.13689020116969874,-0.14723541574597399,0.2662358369701987,0.06367505578262556,-0.15455640573184126
2023,0.10418468175909323,-0.0941470354877324,0.031040725831090077,-0.024781193728281137,-0.08345497063622498,0.037410884767328456,0.06145503061781188,-0.08451038513321008,-0.031139076555936507,-0.039146153345061774,-0.004067184152648062,0.00026461287045376203,-0.1382115587136833
2024,-0.09164571557413936,0.0662812063434084,0.0018157392536921613,0.07385154241713532,0.017822414906487616,-0.019967245558921265,-0.021108302446844807,0.03715685098759236,0.17480666428964464,-0.03862789733951766,-0.043988097830198636,0.045652198395798926,0.19140461379261686
